Nasty or hurtful messages were sent to me,f22a,0.024706019,+,1
null,i8c,0.022741524,-,1
I have at least one good friend,a20s,0.020988529,+,1
Looked for new friends or contacts on the internet,f1a,0.014731321,+,1
Added people to my friends or contacts I have never met face-to-face,f1c,0.013738312,+,1
By Bluetooth,f32m,0.01250033,+,1
I usually do as I am told,a20b,0.012231239,+,1
In a magazine or book,f31a,0.011183122,+,1
Priest/Pastor/Nun,h2p,0.010506477,+,1
By IM (MSN; WhatsApp; Skype; etc.),f37e,0.010029627,+,1
Step or foster father,a3d,0.009223516,+,1
On an online photo sharing platform (e.g. Instagram; Flickr; [add local examples]),f32e,0.009181578,+,1
I was threatened on the internet,f22d,0.006806104,-,1
Helps me when something bothers me on the internet,i4j,0.005220533,+,1
Something else sexual or embarrassing,f33e,0.004589846,+,1
A games console [Playstation; Xbox; PSP; Nintendo; 3DS; etc],b7f,0.004372188,-,1
Because of where my family is from,a22a,0.003948377,-,1
I have been asked for sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want to answer such questions,g2a,0.003470203,+,1
I feel safe in the area where I live,k4a,0.003302641,+,1
Because of my skin colour,a22b,0.003287505,+,1
Because of a disability,a22e,0.003228556,+,1
In a public place (for example; in libraries; cafés; computer shops),b6d,0.002898083,-,1
Some other way,f21h,0.002241405,+,1
null,f15,0.001766771,+,1
I am often accused of lying or cheating,a20d,0.000867062,-,1
I didn’t tell anyone about it,g9k,0.000728065,+,1
null,i8a,0.000499902,-,1
Post my new stuff and clothes,f1g,0.000473982,+,1
I signed a petition online,c4k,0.000261709,+,1
Someone else,f14g,0.000229711,-,1
I take things that are not mine from home; school or elsewhere,a20e,0.000164298,+,1
Skype,d1f,0.000106391,-,1
I live in a foster home or children's home,a3j,,,1
I live alone,a3k,,,1
Schooling,a5,,,1
Skype,d14b,,,5
Viber,d14c,,,5
WeChat,d14d,,,5
Twitter,d14f,,,5
null,d7b,,,1
null,d7c,,,1
null,f5,,,1
Nanny,f14m,,,1
Someone whose job it is to help children,f14e,,,1
Godfather/Godmother,f14p,,,1
Priest/Pastor/Nun,f14q,,,1
I tried to get back at the other person,f16e,,,1
Other actions taken,f16k,,,1
null,f20a,,,2
null,f20b,,,2
By instant messaging (MSN; What’s app; Skype etc.),f21e,,,1
Prefer not to say,f21i,,,1
null,f26a,,,2
null,f26b,,,2
By instant messaging (MSN; WhatsApp; Skype etc.),f27d,,,1
On a media sharing platform (YouTube; Instagram; Flickr),f27e,,,1
Some other way,f27h,,,1
Prefer not to say,f27i,,,1
By instant messaging (MSN; WhatsApp; Skype; [add local examples]),f32k,,,1
Prefer not to say,f32o,,,1
A sexual image or video that shows someone's 'private parts' [translate as appropriate],f33b,,,2
An image or video that shows sexual acts or people having sex,f33c,,,2
I have sent someone a sexual message (e.g.; words; pictures or video) on the internet,f40a,,,2
I have posted a sexual message (e.g.; words; pictures or video) where other people could see it on the internet,f40b,,,2
I have asked someone on the internet for sexual information about him or herself (like what his or her body looks like without clothes on or sexual things he or she has done),f40c,,,2
Ways of committing suicide,f41b,,,1
null,f41j,,,0
null,f41k,,,0
null,f41m,,,0
Somebody created a page or image about me that was hostile or hurtful,f43e,,,2
Someone found out where I was because they tracked my phone or device,f43h,,,2
Nanny,h2n,,,1
null,i7c,,,2
Been in trouble with the police,a25e,,,2
I have been asked on the internet for a photo or video showing my private parts [translate as appropriate] when I did not want to,g2d,,,2
